date,open,low,high,volume,close,Name 
6/24/2015,168.71,166.8301,168.84,3548079,166.97,IBM
6/25/2015,167.8,166.08,168.13,2408780,166.08,IBM
6/26/2015,166.23,165.23,166.8116,8945485,165.46,IBM
6/29/2015,163.92,162.89,165.35,3314679,162.97,IBM
6/30/2015,163.99,162.12,164,3597288,162.66,IBM
7/1/2015,163.97,163.6,165.61,3214547,164.49,IBM
7/2/2015,165.05,164.42,165.32,2852696,165.09,IBM
7/6/2015,163.83,163.52,165.23,3079782,164.73,IBM
7/7/2015,164.94,162.2317,165.35,3549861,165,IBM
7/8/2015,164,162.68,164.94,2776286,163.16,IBM
7/9/2015,165.34,163.7,165.51,4199708,163.85,IBM
7/10/2015,165.66,165.515,167.4,4538349,166.95,IBM
7/13/2015,167.93,167.52,169.89,4228963,169.38,IBM
7/14/2015,169.43,168.24,169.54,3025263,168.61,IBM
7/15/2015,168.48,168,169.27,1998004,168.53,IBM
7/16/2015,169.47,169.16,171.09,3529874,171,IBM
7/17/2015,170.33,170.1,172.52,4356391,172.51,IBM
7/20/2015,172.79,172.14,173.78,7335491,173.22,IBM
7/21/2015,164.34,162.02,166.35,13747503,163.07,IBM
7/22/2015,162.73,159.7,163.0695,7180385,160.35,IBM
7/23/2015,160.27,159.83,162.75,5034246,161.73,IBM
7/24/2015,161.29,159.41,161.93,3777631,159.75,IBM
7/27/2015,159,158.6,160.18,3706240,159.07,IBM
7/28/2015,159.91,158.5,160.19,2720890,160.05,IBM
7/29/2015,160,159.39,161.5,3378396,161.09,IBM
7/30/2015,160.5,159.75,161.4,1994660,160.96,IBM
7/31/2015,161.4,160.63,162.06,3580226,161.99,IBM
8/3/2015,161.7,157.9,161.85,4615511,158.71,IBM
8/4/2015,158.4,156.87,158.82,5260575,157.6,IBM
8/5/2015,159.1,157.48,159.54,3463034,157.9,IBM
8/6/2015,157.13,156.18,157.54,3004487,156.32,IBM
8/7/2015,155.89,154.335,156.25,3794897,155.12,IBM
8/10/2015,156.77,156.12,157.4652,4613371,156.75,IBM
8/11/2015,155.96,154.86,155.99,3167111,155.51,IBM
8/12/2015,154.26,153.95,156.52,3624852,156.16,IBM
8/13/2015,156.06,154.3171,156.09,2533318,155.07,IBM
8/14/2015,155,154.58,156.21,3226434,155.75,IBM
8/17/2015,155.2,154.7,156.69,2249554,156.31,IBM
8/18/2015,155.51,155.25,156.52,2018337,156.01,IBM
8/19/2015,155.15,153.41,155.67,4205904,153.94,IBM
